BirminghamAL,LittleRockAR,MesaAZ,PhoenixAZ,ScottsdaleAZ,TempeAZ,TucsonAZ,AlamedaCA,BerkeleyCA,BeverlyHillsCA,FresnoCA,IrvineCA,LosAngelesCA,OaklandCA,PiedmontCA,SacramentoCA,SanDiegoCA,SanFranciscoCA,SanJoseCA,SantaClaraCA,SunnyvaleCA,WestHollywoodCA,ColoradoSpringsCO,DenverCO,WashingtonDC,GainesvilleFL,HialeahFL,JacksonvilleFL,MiamiFL,OrlandoFL,PompanoBeachFL,TallahasseeFL,TampaFL,AtlantaGA,NorcrossGA,RoswellGA,SmyrnaGA,DesMoinesIA,BoiseID,ChicagoIL,HarwoodHeightsIL,IndianapolisIN,WichitaKS,LexingtonKY,LouisvilleKY,BatonRougeLA,NewOrleansLA,BostonMA,SomervilleMA,BaltimoreMD,TakomaParkMD,GrandRapidsMI,MinneapolisMN,StPaulMN,KansasCityMO,SpringfieldMO,StLouisMO,JacksonMS,CaryNC,CharlotteNC,DurhamNC,GreensboroNC,RaleighNC,LincolnNE,OmahaNE,NewarkNJ,AlbuquerqueNM,LasVegasNV,RenoNV,AlbanyNY,BuffaloNY,NewYorkNY,RochesterNY,SyracuseNY,CincinnatiOH,ClevelandOH,ColumbusOH,DaytonOH,OklahomaCityOK,TulsaOK,BeavertonOR,EugeneOR,PortlandOR,PhiladelphiaPA,PittsburghPA,StateCollegePA,ProvidenceRI,ColumbiaSC,GreenvilleSC,KnoxvilleTN,MemphisTN,NashvilleTN,AddisonTX,AustinTX,DallasTX,FtWorthTX,HoustonTX,IrvingTX,LubbockTX,McNeilTX,PlanoTX,SanAntonioTX,MidvaleUT,SaltLakeCityUT,ArlingtonVA,AshburnVA,HerndonVA,NorfolkVA,RestonVA,RichmondVA,BellevueWA,SeattleWA,SpokaneWA,MadisonWI,MilwaukeeWI
0.0170742238,0.0172630036,0.0091286827,0.0092100639,0.0091410153,0.0092815334,0.0100903591,0.0088493608,0.0088493608,0.0104468719,0.0070005351,0.0108964809,0.0104468719,0.0084434358,0.0084434358,0.0080888059,0.010774933,0.0087438282,0.0082613795,0.0086089615,0.0084059219,0.010370183,0.0087337785,0.008478766,0.0132093302,0.0178864219,0.0177664136,0.018422067,0.0177937268,0.0177507337,0.0180916552,0.0181283622,0.0180843045,0.0162467275,0.0161324476,0.0161210816,0.0162445025,0.0147440682,0.006219075,0.0133537731,0.0133392071,0.0142838469,0.0145104794,0.0151371101,0.0157507712,0.0185182905,0.0183819606,0.0111623712,0.0110244927,0.0127697872,0.0132781948,0.0119826073,0.0128334474,0.0127928259,0.0155065356,0.0155892537,0.0158547634,0.0174964981,0.0160520927,0.0160921788,0.0160474754,0.0150999441,0.0160933309,0.0146128307,0.0146295648,0.0119828164,0.0076202361,0.0066714212,0.0056904899,0.0116616309,0.0110407448,0.0130112846,0.0112809059,0.0116731025,0.0146494754,0.0122648719,0.0136287948,0.0138659698,0.0142920648,0.0158443196,0.009809215,0.0105110837,0.0098220414,0.0124707115,0.0126586774,0.0116872677,0.0112243469,0.0165633358,0.0156654455,0.0162480038,0.0173398689,0.0166771932,0.0152349516,0.0153022801,0.0153359905,0.0149212648,0.0178676856,0.015325271,0.0112948356,0.0150377738,0.0152512599,0.0153795905,0.0072616722,0.0073649744,0.0132093302,0.0131015087,0.0131277038,0.0161574427,0.0130868656,0.0146897524,0.0102035372,0.0101351497,0.0074978594,0.0126441259,0.0121208648
0.0171070399,0.0172567094,0.0085669813,0.0086560757,0.0085859264,0.0087134542,0.0094454729,0.0089889964,0.0089889964,0.0103938818,0.0073343915,0.0108539061,0.0103938818,0.0086149985,0.0086149985,0.0083811346,0.0107872235,0.0088512137,0.0084801512,0.008783479,0.0085517957,0.0103249735,0.0088574306,0.0084785493,0.0135587127,0.0180139897,0.0177721689,0.018446778,0.0177980217,0.0177850585,0.0180387342,0.0183227502,0.018027437,0.0162694655,0.0161811134,0.0161605391,0.0162693759,0.0145339511,0.0064376827,0.013955017,0.0139192365,0.0146909189,0.0143919177,0.0148752162,0.0155218863,0.0186826205,0.0183569406,0.0113768065,0.0112240301,0.0131859238,0.0137260537,0.0123076412,0.0127149927,0.012695242,0.0153157365,0.0155315122,0.0157297531,0.017500126,0.0158751544,0.0159223787,0.0158579169,0.0149890342,0.0158983079,0.0140696205,0.0140664497,0.0124449933,0.0075739896,0.0066145165,0.0059133631,0.0121759384,0.0113290891,0.0118296782,0.0115007863,0.0118635169,0.0147024168,0.0127937641,0.0140435134,0.0141391384,0.0145460233,0.0159328629,0.0100700422,0.0107154367,0.0100845964,0.0128427488,0.0130483536,0.012041887,0.0115512689,0.0162573259,0.015677162,0.0161957037,0.017214524,0.0164953344,0.0153994747,0.015389399,0.0155461754,0.0152087747,0.0181310997,0.0155681004,0.0115058684,0.0151138803,0.0154243844,0.0153741782,0.0072231854,0.0073223757,0.0135587127,0.0132901738,0.0133786148,0.0161195113,0.0133238474,0.01483158,0.0104608721,0.0103841186,0.0076003096,0.013131665,0.0125981219
0.0169102523,0.017083562,0.0085872698,0.0086842219,0.0086107643,0.0087373886,0.0093538302,0.0090753917,0.0090753917,0.0105247264,0.0075859174,0.0109720632,0.0105247264,0.0087298966,0.0087298966,0.0085212639,0.0108221327,0.0089094993,0.0086210799,0.0089346403,0.0087103889,0.0104609716,0.0085984719,0.0082040559,0.0141447787,0.0181328148,0.0177628967,0.0184501057,0.0177687835,0.0178839974,0.0180195682,0.0183076509,0.0181751523,0.0161707481,0.0160649974,0.016038312,0.0161587356,0.0147375877,0.0065589469,0.0141673301,0.014104194,0.0151892682,0.0140552752,0.0153075967,0.0158723731,0.018473387,0.0182829815,0.0123107731,0.0121562849,0.0138002141,0.0142679967,0.0127009683,0.0129927696,0.0129599877,0.0149910738,0.0151324252,0.0157055717,0.0175178835,0.0159208453,0.0159397807,0.0159241731,0.0150649467,0.0159477696,0.0140047933,0.0141778981,0.0132774974,0.0077275135,0.0066602632,0.0060691882,0.0126802926,0.0117414863,0.0122981696,0.0119724467,0.0123091467,0.0152895578,0.0132446293,0.0145658904,0.0147797835,0.014480221,0.0155812911,0.0098582216,0.0105743354,0.009871941,0.0136024474,0.0134101481,0.0126081509,0.0126019919,0.0161219988,0.0155961904,0.0160454648,0.0171137544,0.0163078731,0.0153894613,0.0150719169,0.0154530155,0.0150402571,0.0178415696,0.0154592752,0.0117363822,0.0147838266,0.0154270759,0.0151430162,0.0069639552,0.0070693878,0.0141447787,0.0139618877,0.0140245974,0.0164403224,0.0139685384,0.0153173599,0.010318382,0.0102503327,0.0077627326,0.013366803,0.0128768634
0.0165858437,0.0165288035,0.0086221997,0.0086987545,0.0086389365,0.008766517,0.0096907566,0.009007887,0.009007887,0.0106631662,0.0072933322,0.0111325002,0.0106631662,0.0086480933,0.0086480933,0.0084018301,0.0109736308,0.0088550363,0.0084162051,0.0087936884,0.0086066572,0.0106381551,0.0089310379,0.0084742844,0.0146083771,0.0180733896,0.0179019681,0.0183736722,0.0179201049,0.0179503264,0.018133041,0.0182449722,0.0181585896,0.0160348729,0.0159309014,0.0158603396,0.0160063243,0.0145970097,0.0064421045,0.0142510514,0.0142068889,0.0152589792,0.013653916,0.015148175,0.0156419202,0.0182183903,0.0179634222,0.0125679736,0.012403375,0.0144080341,0.0147217965,0.0132199021,0.013056182,0.0129593083,0.0147085083,0.0148461313,0.0155398958,0.0170077827,0.0155795396,0.0157989438,0.015602707,0.0149637389,0.0155767917,0.0139781632,0.0141388674,0.0138043563,0.007888942,0.0067145412,0.0059643537,0.013129259,0.0123894591,0.0131552835,0.012604982,0.01299565,0.0152172625,0.0138278354,0.0147246021,0.0148465743,0.0140238702,0.0149902514,0.0095244981,0.0102843016,0.0095329801,0.0142033716,0.0138609951,0.0132056243,0.0128027334,0.016081516,0.0155482424,0.0159200459,0.0165870479,0.0160622188,0.0151060959,0.0150888368,0.0152167167,0.0148382542,0.0176238118,0.0152188285,0.0119029007,0.0148060882,0.0151292597,0.0151046882,0.0068559177,0.0069593629,0.0146083771,0.0144808667,0.014482723,0.0162402,0.0144531528,0.0151640014,0.009968396,0.0098988058,0.0070638106,0.0133031056,0.013105241
0.0164231862,0.0164770292,0.0088368249,0.0088917763,0.0088425075,0.0089779464,0.0098258832,0.0088867042,0.0088867042,0.0106917049,0.0069358855,0.0111670813,0.0106917049,0.0084884223,0.0084884223,0.0081081438,0.011002625,0.0087723077,0.0081316382,0.0085593931,0.0084174014,0.0106588104,0.0087565651,0.0083134721,0.0144494728,0.0179374665,0.0179978061,0.0181890582,0.0180058137,0.0179557943,0.0182092748,0.0179187582,0.018158629,0.0158065116,0.0156984117,0.0156614749,0.0157957027,0.0144183473,0.0061404811,0.013868182,0.0138549049,0.0147876262,0.014143557,0.0150254797,0.0157263978,0.0181330091,0.0180547966,0.0130879242,0.0129134575,0.0142983839,0.0145658096,0.0129630332,0.0130942292,0.0130224257,0.0148771917,0.0150146605,0.0151049382,0.0168929375,0.0156208533,0.0159091693,0.0156567325,0.0149551749,0.0156169214,0.0143732229,0.014520466,0.0139901124,0.0080311582,0.0067479945,0.0056878979,0.013654579,0.0125811117,0.0136640368,0.0129467311,0.0134422943,0.0148197436,0.0137371999,0.0142920027,0.0143511776,0.0142829487,0.0151076896,0.0096305597,0.0101937167,0.0096608848,0.0141630395,0.0139034443,0.0133289235,0.0132715846,0.0163005936,0.0155057346,0.0158942991,0.0165995771,0.0160938862,0.0151272618,0.0148297771,0.015245375,0.0148557896,0.017538884,0.0152325473,0.01205095,0.0145609986,0.0151582458,0.0148781604,0.0070300964,0.0071300429,0.0144494728,0.0143158256,0.0143287672,0.0161362839,0.014283352,0.0151652526,0.0101087903,0.0100410382,0.0069562118,0.0131792146,0.0129741618
0.0166023852,0.0168969644,0.0089236724,0.0089367752,0.008905596,0.0090544287,0.010038303,0.0089004466,0.0089004466,0.0107334597,0.0066886799,0.011214648,0.0107334597,0.0084974216,0.0084974216,0.007999682,0.0110287709,0.0087868382,0.008191932,0.008600791,0.0084332056,0.0106873396,0.0087558085,0.0082328787,0.0147332469,0.0178529531,0.0177814913,0.0182287046,0.0177960344,0.0179311392,0.0180915768,0.0179537434,0.0183100177,0.0156427594,0.0155844872,0.0155975893,0.015647599,0.014748102,0.0060355433,0.0140496186,0.0140388894,0.0147370282,0.0149833179,0.0149323434,0.0155739719,0.0183684408,0.0182828915,0.012897933,0.0127214247,0.0145038233,0.0149083754,0.0133038254,0.0134594783,0.0134010221,0.0153393034,0.0153757144,0.0153059082,0.0172741422,0.0161623268,0.0162924289,0.0161997191,0.0152944629,0.0161952344,0.0144136484,0.0145820248,0.0139016941,0.0082787231,0.0067886931,0.0054755722,0.0134701885,0.0124581198,0.0139207895,0.0126746171,0.0131254018,0.0147165413,0.0135718969,0.0139926108,0.0142696039,0.0145730276,0.0156764325,0.0098769528,0.0105048452,0.0099142195,0.0143001414,0.0137850823,0.013203433,0.0130729323,0.0163834983,0.0155169719,0.016032665,0.0171010936,0.016302411,0.014928761,0.0148135179,0.0150307068,0.0146840623,0.0175057957,0.0150279443,0.0119725707,0.014538822,0.0149774429,0.014886804,0.006907596,0.0070017301,0.0147332469,0.0144833156,0.0145274309,0.0166832733,0.0144913948,0.0156851448,0.0105023028,0.0104363952,0.0071187896,0.0135014554,0.0132024117
0.016591291,0.0169788035,0.0092087316,0.0092686969,0.0092079886,0.0093589955,0.0103086608,0.0089164037,0.0089164037,0.0106311391,0.0068465231,0.011126162,0.0106311391,0.0085096766,0.0085096766,0.0080174037,0.0110025092,0.0088067995,0.0082142794,0.0085875828,0.0084105641,0.0105856162,0.0089469115,0.0086361664,0.0149117466,0.0179372278,0.0176993715,0.0183200723,0.0176978688,0.0179165069,0.017929507,0.0179646737,0.0182183299,0.0158163952,0.0157331993,0.0157271945,0.0158120278,0.0150450493,0.0062493261,0.0143766708,0.0143740535,0.0148428278,0.0149471945,0.01490055,0.0155811486,0.0185807507,0.0182175375,0.0129512174,0.0127913972,0.0146842868,0.0150941813,0.0135649931,0.0136341896,0.0135895264,0.0154621424,0.0154725966,0.0153620993,0.01750075,0.0160163271,0.0161452444,0.0160780445,0.0153178882,0.0160392208,0.0144951591,0.0147150903,0.0141991313,0.0085400122,0.0066433037,0.0055103071,0.0136753584,0.0130015848,0.0137510733,0.0131366174,0.013517389,0.0146352924,0.0137943028,0.0142010257,0.0143298424,0.0144117362,0.0156831841,0.0100645037,0.0105445766,0.0101162419,0.0146702958,0.0138400514,0.0133990653,0.0131100556,0.016449959,0.0158638966,0.0158917347,0.016918709,0.0161436153,0.0149097445,0.014793966,0.0150198007,0.0146925618,0.0176392341,0.0150243931,0.0116994049,0.0145098792,0.0149518098,0.0148156993,0.0069583302,0.0070516921,0.0149117466,0.0146536848,0.0146904563,0.0165901737,0.0146689229,0.0156976042,0.0107084113,0.0106395683,0.0072641974,0.0138063632,0.0136159271
0.0164586759,0.0167656453,0.0092891276,0.0093021505,0.0092639353,0.0094245477,0.0104724894,0.0088857133,0.0088857133,0.0105535202,0.006693559,0.0110288848,0.0105535202,0.0084566952,0.0084566952,0.0079123736,0.0109226049,0.0087978604,0.00799325,0.0084193049,0.0082902757,0.0104796597,0.0087728519,0.0082757728,0.0147148858,0.0178693198,0.0178255274,0.0182442657,0.0178241073,0.0178506976,0.0180417997,0.0179839434,0.0180526094,0.015777392,0.0156887497,0.0156616913,0.0157596261,0.0155219738,0.0063000832,0.0147247745,0.0147249266,0.0151373386,0.014457321,0.0150936962,0.0157476628,0.0186848294,0.0182195682,0.0135798893,0.013397808,0.0144937288,0.014876151,0.0137558594,0.013529062,0.0134802189,0.0154989245,0.0152906717,0.0156390009,0.0175400085,0.0160719184,0.0161246351,0.016115115,0.0152523656,0.0161106747,0.0150745474,0.0153161717,0.0145460997,0.0082649387,0.0065406917,0.0056611438,0.0140345726,0.0129859907,0.0140045424,0.013183324,0.0136805809,0.0149660573,0.0138384629,0.0145472858,0.0147397802,0.0141452287,0.0154633877,0.0102454459,0.0107993327,0.010292607,0.014688349,0.0139802046,0.0133216025,0.0136610976,0.0164124983,0.0157528879,0.0159799816,0.0169683675,0.0161876141,0.0148300308,0.0148460926,0.0149491662,0.0145738571,0.0177525419,0.0149374759,0.0116142565,0.0145716217,0.0148760196,0.0148792627,0.0069782936,0.0070798478,0.0147148858,0.0144849615,0.0144900546,0.0169120087,0.0144543462,0.0157165233,0.0108642195,0.0107759966,0.0071401111,0.0142371543,0.0139902349
0.0167161856,0.0168701648,0.0092065339,0.0092466186,0.0091984811,0.0093511929,0.0104536325,0.0088749396,0.0088749396,0.0104708375,0.0066432945,0.0109428021,0.0104708375,0.0084376785,0.0084376785,0.0078416257,0.0108961653,0.008792716,0.0080164111,0.0084250195,0.0082798695,0.0103608611,0.0090703089,0.0086411422,0.0150035486,0.0180185229,0.017727134,0.0184688438,0.017727816,0.018033734,0.0179531618,0.0179229625,0.018122793,0.0159179417,0.0158105778,0.0157925556,0.0159164132,0.0162600856,0.0065726547,0.0153231322,0.0152962016,0.0158960438,0.0144738898,0.0158063854,0.0165645493,0.0186631273,0.0182079411,0.0131889285,0.0129908848,0.0147042181,0.0151273841,0.0141201896,0.0135477502,0.0135123439,0.0158955203,0.0154820898,0.0161357481,0.0176967822,0.0163678556,0.0163460292,0.0163844792,0.0153838042,0.0164043403,0.015624871,0.0158879335,0.0144746028,0.0084797853,0.0067039452,0.0056084959,0.0135677987,0.0130187105,0.0144316844,0.0131211542,0.0133500445,0.0156443028,0.0141923209,0.0150660868,0.0153153021,0.0139412197,0.0155279016,0.010402809,0.010991016,0.0104570132,0.0146630486,0.0141990014,0.0134143938,0.0134480584,0.0164383083,0.0157275264,0.0161002417,0.0170769516,0.0166920634,0.0147106995,0.015115128,0.0148275995,0.0144090801,0.0177780537,0.0148019335,0.0114634391,0.0148195127,0.0147622912,0.0151930558,0.0070592929,0.0071789089,0.0150035486,0.0148395966,0.0148248861,0.0172282868,0.0147853021,0.0159711278,0.011061507,0.0109881854,0.0072968389,0.0145367676,0.0141031835
0.0170999142,0.0170823455,0.0095862653,0.0096791806,0.0096072146,0.0097523674,0.0107994764,0.0089484302,0.0089484302,0.0105143531,0.006945599,0.011000817,0.0105143531,0.0085565781,0.0085565781,0.0080675872,0.0109722149,0.0088217039,0.008263549,0.0086376115,0.0084512754,0.0104321594,0.0093975882,0.0089163924,0.0151405236,0.0181953771,0.0174800208,0.0185223771,0.017472284,0.0179978028,0.0176963222,0.0182124534,0.0181785111,0.0161852167,0.0160752813,0.0160864368,0.0162059542,0.0150863539,0.0064946813,0.0151114802,0.0150622733,0.0157806298,0.0143825198,0.0159454708,0.0167109736,0.0185316809,0.0181521205,0.0129675966,0.0127637035,0.014841257,0.0152666944,0.0136932299,0.01334514,0.0132953365,0.0156514684,0.0156917198,0.016320615,0.0176567309,0.0162546611,0.0164187806,0.0163239522,0.0155074959,0.0162917424,0.014386149,0.0144723503,0.014402366,0.0086013341,0.0071985309,0.0057417532,0.0134881209,0.0128577292,0.0143502841,0.0130814445,0.0133310688,0.0158030313,0.0141865465,0.0151360348,0.0154395507,0.0138659358,0.0155042378,0.0104672538,0.0111244274,0.0105190101,0.0146745625,0.0144279396,0.0137172653,0.0132401584,0.0164203264,0.0158409951,0.016218,0.017528651,0.0169239254,0.0146280927,0.014933851,0.0147583899,0.0143176913,0.0176490497,0.0147284531,0.0112435129,0.0146340441,0.0146711719,0.0150858816,0.0071164097,0.0072307549,0.0151405236,0.0149785535,0.0149576701,0.0172218848,0.0149303035,0.0159035695,0.0112006129,0.0111215775,0.0073596157,0.0141407427,0.0137743351
0.0170471578,0.0171309349,0.0100759497,0.0101573747,0.0100906052,0.0102441372,0.0112351573,0.0089896773,0.0089896773,0.0107411523,0.0069331189,0.0112522745,0.0107411523,0.0086065592,0.0086065592,0.0081341669,0.0111481808,0.0088538183,0.0083772037,0.0087472099,0.0085420148,0.0106879287,0.0091680497,0.0084537115,0.015346572,0.0180039054,0.0176294638,0.0184242797,0.0176096325,0.0180167936,0.0178207762,0.0181621373,0.0179920047,0.0161939429,0.0160626193,0.01606212,0.0162001242,0.014474803,0.0065471038,0.0148079613,0.0147818238,0.015732386,0.0140487426,0.0158804783,0.0166289012,0.0186339009,0.0182463175,0.0130632867,0.0128505103,0.0150735172,0.0155135089,0.0136044644,0.0134342801,0.0133838704,0.0148145814,0.0153375543,0.0161272731,0.017763971,0.0165418415,0.0166579082,0.0165617873,0.0155625908,0.0165806839,0.0140761557,0.0141322148,0.0144480443,0.0087454469,0.0077719273,0.0058446037,0.0134145116,0.0124564762,0.0142745271,0.012598429,0.0129643103,0.0157201158,0.0140696054,0.0150883922,0.0153149971,0.0138478835,0.0154586426,0.0104484162,0.0109372877,0.0104964238,0.0148530998,0.0143677207,0.0136016971,0.013358954,0.0167392686,0.0159409228,0.0163669359,0.0175930113,0.0169495932,0.0145320544,0.0149033204,0.0146468259,0.0142207231,0.0177100453,0.0146199773,0.0113672717,0.0145865023,0.0145719009,0.0150988127,0.0073942726,0.0075152538,0.015346572,0.0151119131,0.0150933881,0.0172693887,0.0150705957,0.0159973964,0.0110168273,0.0109289544,0.0072688724,0.013830096,0.013631571
0.0170162844,0.0171339441,0.0097438978,0.0097842998,0.0097379499,0.0098898269,0.0106783512,0.00902838,0.00902838,0.0107371856,0.007065578,0.0112516363,0.0107371856,0.0086438162,0.0086438162,0.0081162627,0.011122403,0.0088933377,0.0083642467,0.008736378,0.0085471925,0.0106899474,0.0090879353,0.0088366012,0.0148815439,0.0179886918,0.0176062634,0.0183816196,0.017587462,0.0178257849,0.0177852273,0.0180672356,0.0178180718,0.0163119904,0.0161791419,0.0161392078,0.0163070662,0.0141295295,0.0067356644,0.0143340413,0.0143259962,0.0155493703,0.0140437011,0.0157341113,0.0164310898,0.0185809906,0.0181566399,0.0129136169,0.012714171,0.0145558294,0.0150599815,0.0130931905,0.0126470351,0.0126523851,0.0148586678,0.015220708,0.0155634136,0.0177129059,0.0167424238,0.0168414863,0.0167815987,0.0159026752,0.0167590446,0.0140691018,0.0139843031,0.0140414217,0.008504829,0.0078579023,0.005989355,0.0131995502,0.0121465925,0.0142691776,0.01232273,0.0126755926,0.0155123071,0.0137466474,0.0149351398,0.015140121,0.0136855927,0.0152439789,0.010439928,0.0109586335,0.0104635668,0.0144596884,0.0140878891,0.0132564974,0.013120144,0.0168026183,0.0161770293,0.0162579002,0.0173396059,0.0167236024,0.0145914094,0.0150333031,0.0147026622,0.0142796302,0.017818774,0.0146724934,0.0114236816,0.0146938295,0.0146333837,0.0152772392,0.0077350686,0.0078602457,0.0148815439,0.0146114703,0.0146383377,0.017418253,0.0145955335,0.0160705523,0.0111550919,0.0110776578,0.0074261294,0.0134041601,0.0132464962
0.0167634528,0.0168633764,0.0093691019,0.0093902596,0.0093523728,0.0095081457,0.0105135658,0.0090613995,0.0090613995,0.010718521,0.0071632773,0.011241853,0.010718521,0.0086806578,0.0086806578,0.0081165106,0.0111471912,0.0089219641,0.0083902412,0.0087590787,0.0085683995,0.0106886002,0.0090233235,0.0087020755,0.0147625809,0.018034074,0.0177118385,0.0184776691,0.017710674,0.0179024337,0.0179242289,0.0182080621,0.0179251378,0.0162850524,0.0161698622,0.0160924163,0.0162453365,0.0139377917,0.0066697165,0.0136478792,0.0136112084,0.0149962976,0.0140713285,0.0154833233,0.0160629379,0.0186839771,0.0182717285,0.012955567,0.0127537122,0.0144521191,0.0149558469,0.0126340775,0.0124682111,0.0124186278,0.0148098327,0.015068048,0.015403159,0.0175480222,0.0168197448,0.0169606774,0.0168268344,0.0158955247,0.0168149483,0.0140100382,0.0139675611,0.0142517281,0.0082387936,0.0077623766,0.0059436377,0.0133117878,0.0124239656,0.0138614807,0.0126495795,0.0129703754,0.0152143455,0.0135717469,0.0146211282,0.0147212754,0.0136391417,0.0150407868,0.0103755703,0.0110449328,0.0104080148,0.0145043163,0.0138283483,0.0130766698,0.0132595809,0.0172339073,0.0162828406,0.0161405469,0.0172191403,0.0164242347,0.0144862118,0.0147644222,0.0145837083,0.0142202209,0.0176722438,0.0145713333,0.0115759167,0.0144344222,0.0145313258,0.0149233417,0.0079698255,0.0080779172,0.0147625809,0.0144714788,0.0145042657,0.0171711135,0.0144614552,0.0158791518,0.0111242398,0.0110263085,0.0078096814,0.0127183431,0.0126866049
0.0168931797,0.0170733867,0.0095278139,0.0095368757,0.0095028431,0.0096667292,0.0105448312,0.009065074,0.009065074,0.0106626504,0.0070237677,0.0111592032,0.0106626504,0.0086696156,0.0086696156,0.008018058,0.0110523073,0.0089375365,0.0083639094,0.0087506462,0.0085713775,0.0105853052,0.0090443875,0.0088366063,0.0146217011,0.0179707976,0.0180067983,0.0185401004,0.0180420858,0.0179660906,0.0182774128,0.0180933496,0.018026467,0.0163963115,0.0162590899,0.0161845712,0.0163798531,0.0145981825,0.006498234,0.0137122755,0.0136840734,0.0148692413,0.0143112144,0.0151925413,0.015789301,0.0186795339,0.0183328332,0.0124794344,0.0123122163,0.0142763629,0.0147998421,0.0126539934,0.0130443026,0.0130037568,0.0151964311,0.015378238,0.0154700804,0.0173948276,0.0167896726,0.0169213712,0.0168129809,0.015919899,0.0167938601,0.0146567325,0.0147423415,0.0136394851,0.0081477979,0.0077142045,0.0057606983,0.0129229122,0.0121548268,0.0141112948,0.0123206115,0.012694699,0.0148698351,0.0132809955,0.0142280552,0.0143886906,0.0138884637,0.0153056679,0.0102854268,0.0107490851,0.0103167976,0.0141127073,0.0136142573,0.0127999059,0.0128353913,0.0172393316,0.0161812712,0.0162218233,0.017065854,0.0164864019,0.0145466207,0.0149664248,0.0146396748,0.0143231526,0.0176186408,0.0146473026,0.0113473936,0.0146338769,0.0145878762,0.014995397,0.0077930591,0.00790415,0.0146217011,0.0143477365,0.0143897261,0.0172624483,0.014337367,0.0158763156,0.0112159858,0.0111095386,0.0078107886,0.0130921068,0.0127875561
0.0168488646,0.017387209,0.0094459353,0.0094510873,0.0094188894,0.0095814443,0.0105210318,0.0090172167,0.0090172167,0.0106331014,0.0068357722,0.0111282653,0.0106331014,0.0085992632,0.0085992632,0.0078891403,0.0110332632,0.0089115896,0.0081237139,0.0085733271,0.0084434368,0.0105280021,0.0092211172,0.0089815735,0.0147261405,0.0179796474,0.0178810932,0.0185098335,0.0179231536,0.0179673516,0.018232846,0.0180345537,0.0181049808,0.0161249384,0.0159849821,0.0159320238,0.0161278835,0.0145768896,0.0064660512,0.0144264993,0.0143941326,0.0151687995,0.014480191,0.0153729523,0.0160185703,0.0184053535,0.0182637229,0.0126671363,0.0124987759,0.0144638321,0.0149178349,0.0131756773,0.0128032653,0.0127887799,0.0153434167,0.015649482,0.0159248521,0.0175618167,0.0166702057,0.0169291828,0.016690744,0.0158566696,0.0166661286,0.0143478611,0.0143958493,0.0137913641,0.0082583735,0.0074144827,0.0054677841,0.0130568134,0.0126831266,0.0134685969,0.0128397933,0.013007228,0.0151595433,0.0136330196,0.0146209745,0.0148437335,0.0139586632,0.0154156007,0.0101320278,0.010682875,0.0101698361,0.0141898759,0.0137351856,0.013010171,0.0128876634,0.0171174342,0.0160975842,0.0161191981,0.0174263576,0.0165425139,0.0147999382,0.0150917236,0.0148920785,0.0145857625,0.0177202271,0.0149040208,0.0113179667,0.014769932,0.0148443028,0.0151395458,0.0077324728,0.007838454,0.0147261405,0.0144485717,0.0144453203,0.0169101016,0.0144182668,0.0156038634,0.0110449361,0.0109649104,0.0076176639,0.0136466459,0.01348965
